province,territoire,village_chdc,latitude,longitude,meilleur_candidat_grid3,distance_m,similarite
Ituri,Mahagi,Chana Koko Gr Apala,1.963351,31.00919,Kalingwa 2,746,0.4
Ituri,Mahagi,Cubu Gr Alur,2.23863,31.1891,Unguru,27,0.4
Ituri,Mahagi,Daisi Gr Adra,2.409528,30.550816,Maibo,1237,0.4
Ituri,Mahagi,Dala Gr Musongwa,2.22543,30.85362,Alagi,1620,0.67
Ituri,Mahagi,Deja Gr Awoo,2.140322,31.005716,Jupawalu,1784,0.33
Ituri,Mahagi,Dhala Gr Musongwa,1.974653,30.948397,Redha,1780,0.6
Ituri,Mahagi,Dhejuu Gr Agasa,2.134645,31.025957,Korduru,1437,0.46
Ituri,Mahagi,Dhini Gr Anghal II,2.540699,30.575184,Uree,1937,0.0
Ituri,Mahagi,Dilolo Gr Djupakanya,2.588026,30.513508,Kingba,1527,0.17
Ituri,Mahagi,Djala Gr Adraa,2.39453,30.537182,Njala,1974,0.8
Ituri,Mahagi,Djupabaleso Gr Paker,2.508605,30.490246,,,
Ituri,Mahagi,Djupabong 1 Gr Akapa,2.292999,30.87389,Jupabosi,1856,0.63
Ituri,Mahagi,Djupachang’u Gr Paker,2.243278,30.924074,Jupangbaka,1767,0.57
Ituri,Mahagi,Djupajangay Gr Djupio,2.231209,30.8982,Jupujanga,516,0.8
Ituri,Mahagi,Djupajathim Beju Gr Jupawalu,2.146976,30.927538,Jupajathim,1394,0.77
Ituri,Mahagi,Djupakiya Gr Aree,1.973268,30.994926,Jupanyarabi,1275,0.6
Ituri,Mahagi,Djupalang'U Gr Jupawalu,2.122443,30.87764,Jupulangu Awuu,1840,0.67
Ituri,Mahagi,Djupalebe Gr Ukadhu,2.392399,30.753792,Jupasonga,1872,0.44
Ituri,Mahagi,Djupalithum Gr Pacutha,2.40661,30.7845,Lualu,512,0.5
Ituri,Mahagi,Djupamalawi Gr Ngote,2.292423,30.78778,Jupamalawi Vijana,506,0.71
Ituri,Mahagi,Djupamaya Gr Abia,2.01261,31.044928,Jupalonya,1254,0.67
Ituri,Mahagi,Djupambisi Gr  Pamitu Amee,2.139695,30.845856,Jupalobo,1913,0.56
Ituri,Mahagi,Djupamogo Ambere Gr Palara,2.341599,30.9915,Ambere,170,0.55
Ituri,Mahagi,Djupamone Gr Ngote,2.223027,30.771807,Pacua,1252,0.29
Ituri,Mahagi,Djupanyalengi Gr Djupujom,2.242832,30.870806,Jupacora,1593,0.48
Ituri,Mahagi,Djupanyika Gr Palara,2.365767,30.976465,Jupalithi,1459,0.53
Ituri,Mahagi,Djupa-Oyo Gr Djupio,2.135299,31.0841,Jupadrogo 1,1683,0.5
Ituri,Mahagi,Djupawodegi Gr Palara,2.483333,30.616667,Djigo,869,0.38
Ituri,Mahagi,Djupayamu Gr Pamitu Amee,2.142179,30.75524,Juparwoth,102,0.44
Ituri,Mahagi,Djupazaga Gr Ngote,2.286499,30.702944,Amogi,1542,0.29
Ituri,Mahagi,Djupiera Gr Paramvor,2.14082,31.2019,Jupierawiri,608,0.74
Ituri,Mahagi,Djupucama Gr Padeya,2.337879,30.89108,Jupavuka,1275,0.59
Ituri,Mahagi,Djupudera Gr Djupujom,2.225754,30.852404,Jupa Ferme,654,0.53
Ituri,Mahagi,Djupugulu Gr Djupio,2.125582,31.0855,Jupugulo,748,0.82
Ituri,Mahagi,Djupujanga Gr Awoo,2.234999,31.069,Jupanyatharu,1026,0.55
Ituri,Mahagi,Djupujuru Gr Ngote,2.264889,30.789778,Jupubia,851,0.5
Ituri,Mahagi,Djupupoka Gr Djupakanya,2.601942,30.514624,Kogumbara,1745,0.22
Ituri,Mahagi,Djuru Gr Pamithu Amee,2.115227,30.877527,Jupulangu Awuu,1721,0.32
Ituri,Mahagi,Dra Gr Djupawalu-Luu,2.174725,30.865732,Jupadar,1400,0.4
Ituri,Mahagi,Dubai Gr Anghal 2,2.555146,30.59036,Akpe,350,0.22
Ituri,Mahagi,Dujuu Gr Agasa,2.139363,31.041897,Jupagu,1124,0.55
Ituri,Mahagi,Egobi Gr Paramvor,2.175574,31.224972,Pakeno,991,0.36
Ituri,Mahagi,Gabu Gr Nzeba,2.185444,30.61725,Ngakpa,1906,0.4
Ituri,Mahagi,Gayi Gr Chari,2.284323,30.489279,Loba,1632,0.25
Ituri,Mahagi,Girabolo Gr Anghal 2,2.547565,30.4363,Kepira,245,0.43
Ituri,Mahagi,Gisigi Gr Awoo,2.226404,30.962332,Pathole Gisigi,1795,0.6
Ituri,Mahagi,Goba Gr Muswa,1.957023,30.989492,Bogo,1594,0.5
Ituri,Mahagi,Godawasi Gr Adra,2.236049,30.594025,Gadhats,913,0.53
Ituri,Mahagi,Goli Mahagi Gr Jupamamba,2.376419,31.029518,Nyanguma,1882,0.32
Ituri,Mahagi,Goma Gr Ruvinga,2.045403,31.041271,Karombo,269,0.36
Ituri,Mahagi,Gosi Gr Pakwong’a,2.285279,30.91403,Gosi Zina,1618,0.62
Ituri,Mahagi,Gosizina Gr Gossi,2.249419,30.93436,Gosi Ngba,1822,0.71
Ituri,Mahagi,Gossi Gr Gossi,2.31239,30.98088,Urussi,1562,0.55
Ituri,Mahagi,Gotcana Gr Paker,2.25213,30.9193,Jupangbaka,758,0.35
Ituri,Mahagi,Gulu Gr Rona,2.405359,30.58098,Dhelenyi,1506,0.17
Ituri,Mahagi,Guna Gr Padea Kabasa,2.320733,30.911308,Jupuzunga,982,0.46
Ituri,Mahagi,Gwonyeri Gr Akara,2.275259,30.84717,Jupu Winji 2,1038,0.3
Ituri,Mahagi,Haut Shari Gr Rona,2.339889,30.632584,Ndrusini,431,0.33
Ituri,Mahagi,Jabi Gr Ruvinga,2.050445,30.938498,Juba,1628,0.5
Ituri,Mahagi,Jadi Gr Ukazu,2.238152,31.054272,Madi,1129,0.75
Ituri,Mahagi,Jalusene Gr Jupawalu,2.122389,30.877916,Jupangima,1253,0.35
Ituri,Mahagi,Jelasiga Gr Anghal II,2.55861,30.50389,Sira 2,612,0.43
Ituri,Mahagi,Jilo Gr Adra,2.40102,30.52163,Djalasiga,1097,0.31
Ituri,Mahagi,Joo Gr Adraa,2.376245,30.493095,,,
Ituri,Mahagi,Juda Gr Gossi,2.313999,30.9759,Jupatombu,1257,0.46
Ituri,Mahagi,Jula Gr Ngote,2.231813,30.816786,Jupabinga,1916,0.46
Ituri,Mahagi,Jupabaliko Gr Pamitu Amee,2.169513,30.87636,Jupadar,1695,0.59
Ituri,Mahagi,Jupabisha Gr Jupanyalengi,2.167407,30.841965,Jupabica,1667,0.82
Ituri,Mahagi,Jupacer Gr Ngote,2.250603,30.698637,Jupasunda,1552,0.5
Ituri,Mahagi,Jupacida Liby Gr Ngote,2.289561,30.749657,Jupacida,1824,0.76
Ituri,Mahagi,Jupadrogo Gr Abira,2.2578,31.0826,Jupanyatharu,1932,0.48
Ituri,Mahagi,Jupagori Gr Adraa,2.467453,30.556147,Majanga,1597,0.4
Ituri,Mahagi,Jupajauvor Gr Pamitu-Amee,0.876999,30.14599,,,
Ituri,Mahagi,Jupajauvor Gr Pamitu-Amee,0.893958,30.138844,,,
Ituri,Mahagi,Jupajauvor Gr Pamitu-Amee,0.900277,30.13367,Buguma,1719,0.25
Ituri,Mahagi,Jupajaya Gr Ruvinga,2.074261,30.955439,Juparima,794,0.62
Ituri,Mahagi,Jupaju Gr Adra,2.371798,30.576374,Ngodju,1606,0.33
Ituri,Mahagi,Jupakamu Gr Aree,1.969444,31.00203,Jupajunga,703,0.59
Ituri,Mahagi,Jupakeno Gr Pakwo,2.381436,30.775515,Aweka,839,0.31
Ituri,Mahagi,Jupakingi Gr Rona,2.3536,30.74874,Jupadrogo,407,0.56
Ituri,Mahagi,Jupalango Gr Nioka,2.197459,30.69539,Ambe,1347,0.15
Ituri,Mahagi,Jupamula Gr Sabu,2.131758,31.079468,Jupamukina,1862,0.78
Ituri,Mahagi,Jupamunzi 1 Gr Paker,2.226,30.908,Jupamuzi Bwe,1204,0.78
Ituri,Mahagi,Jupanyabulo Gr Ngote,2.204046,30.746138,Jupalangu,1118,0.6
Ituri,Mahagi,Jupanyarucel Gr Labu Ramogi,2.041666,31.045834,Jupango,1561,0.53
Ituri,Mahagi,Juparanyi Gr Djupujom,2.23333,30.86667,Jupanyalengi,1951,0.67
Ituri,Mahagi,Jupasonga Gr Jupio,2.1435,31.0525,Jupagu,1601,0.67
Ituri,Mahagi,Jupawiwu Gr Awo,2.178301,30.977695,Jupabika,777,0.62
Ituri,Mahagi,Jupayamu Gr Pamitu Amee,2.130162,30.864645,Jupawalu,1727,0.75
Ituri,Mahagi,Jupayembo Gr Agasa,2.136699,30.9971,Jupayora,1890,0.71
Ituri,Mahagi,Jupazangbo Gr Ngazba (Berunda),2.31147,30.277475,Molabo,956,0.38
Ituri,Mahagi,Jupuduru Gr Sabu,2.168499,31.0144,Jupudero,1536,0.75
Ituri,Mahagi,Jupugwoko Gr Ruvinga,2.055449,31.0089,Ngolo,1404,0.43
Ituri,Mahagi,Jupujom-Avida Gr Jupujom,2.299999,30.98333,Jumba,1948,0.44
Ituri,Mahagi,Jupulangu Gr Nioka,2.136277,30.867332,Jupawanga,1193,0.67
Ituri,Mahagi,Jupulobu Gr Angahal II,2.488517,30.642912,Djupagasa,1500,0.35
Ituri,Mahagi,Jupuyaka Gr Are,1.987352,30.979717,Jupakia,1910,0.8
Ituri,Mahagi,Juru Gr Pamitu Amee,2.216238,30.879852,Juvudo 1,1368,0.5
Ituri,Mahagi,Jurusi Gr Nzeba,2.179136,30.603575,Lugo,1877,0.2
Ituri,Mahagi,Juvona Gr Pakwonga,2.293312,31.040375,Ladju,1278,0.36
Ituri,Mahagi,Kabasa Gr Padea Kabasa,2.324944,30.903667,Jupawaza,674,0.43
Ituri,Mahagi,Kaladawo-Berunda Gr Berunda-Djukoth,2.316669,30.31667,,,
Ituri,Mahagi,Kalangada Gr Chari,2.281208,30.60985,Njedhe,1500,0.27
Ituri,Mahagi,Kamatso Gr Nzeba,2.207566,30.547216,,,
Ituri,Mahagi,Kambala Gr Shari,2.324944,30.5658,Mbasa,1799,0.67
Ituri,Mahagi,Kambi-Tatu Gr Awoo,2.061003,31.058868,Uloki 1,872,0.35
Ituri,Mahagi,Karombo Gr Padea Kabasa,2.336875,30.891762,Ayaka,1175,0.33
Ituri,Mahagi,Kasengu Gr Djupio,2.13646,31.08508,Palamu,187,0.31
Ituri,Mahagi,Kasingbana Gr Pamitu Amee,2.12975,30.74775,Samba,1953,0.4
Ituri,Mahagi,Kaswa Gr Aree,1.960999,30.967,Jupamasa,1948,0.46
Ituri,Mahagi,Kele Gr Djupakanya,2.589313,30.505,Koc Tikeu,956,0.31
Ituri,Mahagi,Kepira Gr Anghal 2,2.583913,30.451027,Takuyo,124,0.17
Ituri,Mahagi,Kermes Gr Djupanyalengi,2.18333,30.95,Ndrele,1939,0.33
Ituri,Mahagi,Kingoth Gr Djupanyalengi-Yathe,2.180258,30.893606,Djupanyalengi Foyo,1790,0.24
Ituri,Mahagi,Korongbo Gr Jukoth II,2.338889,30.293612,Jupavangbo,1879,0.44
Ituri,Mahagi,Kosovo Gr Djukoth II,2.334445,30.418907,,,
Ituri,Mahagi,Kothungola Gr Amee,2.211901,30.881268,Ukebu Djupagbamu,1807,0.31
Ituri,Mahagi,Kotichana Gr Musongwe,1.936563,30.93884,Kweti,933,0.43
Ituri,Mahagi,Kpena Gr  Pamitu Amee,2.151843,30.834747,Jupuguna,1656,0.46
Ituri,Mahagi,Kpo Gr Anghal II,2.49287,30.47722,Yilo  1,1797,0.22
Ituri,Mahagi,Kudha Gr Umoyo,2.109452,30.940893,Druna,1816,0.4
Ituri,Mahagi,Kusu Gr Kusu,2.691943,30.724722,Tubinzu 1,1785,0.31
Ituri,Mahagi,Laa Gr Shari,2.322314,30.549522,Plantation,1849,0.46
Ituri,Mahagi,Labu Bessi Gr Aree,1.98911,30.985472,Labu,1443,0.57
Ituri,Mahagi,Labu Gr Labu,2.054399,31.0815,Jupadubo,863,0.33
Ituri,Mahagi,Lakada Gr Nioka,2.198566,30.699335,Jupadi,1555,0.33
Ituri,Mahagi,Lamuka Gr Nzeba,2.192354,30.64204,Mawa,738,0.4
Ituri,Mahagi,Langa Gr Ruvinga,2.037656,30.955612,Jupanjaya,859,0.43
Ituri,Mahagi,Leda Gr Nioka,2.137209,30.63546,Dheu,1908,0.25
Ituri,Mahagi,Lego Gr Adraa,2.4281,30.560581,Tsalagbi,1775,0.33
Ituri,Mahagi,Leku Gr Nioka,2.258744,30.635769,Riku,1300,0.5
Ituri,Mahagi,Lenge Gr Amee,2.150943,30.830069,Ukebu,1264,0.2
Ituri,Mahagi,Lenju Gr Paramvor,2.175292,31.199545,Pakeno,96,0.36
Ituri,Mahagi,Libi Gr Ngote,2.289309,30.7276,Jupalokire,66,0.29
Ituri,Mahagi,Loch Gr Abira,2.156702,31.132524,Jupulangu,1889,0.15
Ituri,Mahagi,Loda Gr Are,2.082099,30.9358,Lome Asee,1655,0.46
Ituri,Mahagi,Loko Gr Nzeba,2.175676,30.581797,Lugo,919,0.5
Ituri,Mahagi,Lombana Gr Ngazba Berunda,2.32202,30.277903,Molabo,220,0.31
Ituri,Mahagi,Lona Gr Nioka,2.145406,30.653378,Ngolokpa,1878,0.5
Ituri,Mahagi,Lor Gr Nzeba,2.172605,30.622215,Maibo,1768,0.25
Ituri,Mahagi,Lotovi Gr Pamitu Amee,2.158931,30.777565,Jupajatim,1104,0.27
Ituri,Mahagi,Lozaluga Gr Rona,2.38384,30.65771,Tangala,350,0.4
Ituri,Mahagi,Lugo Gr Nzeba,2.224018,30.579695,Lord,1068,0.5
Ituri,Mahagi,Lulijo Gr Ruvinga,2.017038,31.000797,Zigo,120,0.4
Ituri,Mahagi,Luma Gr Djupakanya,2.581587,30.583935,Kor Luma,962,0.67
Ituri,Mahagi,Luu Gr Agasa,2.139244,31.00362,Korduru,1395,0.4
Ituri,Mahagi,Magurugu Gr Gossi,2.317929,30.961569,Urussi,895,0.43
Ituri,Mahagi,Mahagi,2.29748,30.99718,Mamba,935,0.55
Ituri,Mahagi,Mahagi,2.298979,31.00332,Mamba,1161,0.55
Ituri,Mahagi,Mahagi,2.308219,30.9993,Padang'a,1146,0.46
Ituri,Mahagi,Mahagi,2.289609,30.99918,Mamba,33,0.55
Ituri,Mahagi,Mahagi,2.28853,30.98923,Mamba,1124,0.55
Ituri,Mahagi,Mahagi,2.31023,30.99368,Padang'a,1718,0.46
Ituri,Mahagi,Mahagi,2.299721,30.991943,Mamba,1415,0.55
Ituri,Mahagi,Mahagi,2.300169,30.99103,Mamba,1515,0.55
Ituri,Mahagi,Mahagi,2.293699,30.97883,Gamba,846,0.36
Ituri,Mahagi,Mahagi,2.29354,30.98191,Mamba,1989,0.55
Ituri,Mahagi,Mahagi,2.29215,30.9964,Mamba,450,0.55
Ituri,Mahagi,Mahagi,2.298089,31.00892,Mamba,1444,0.55
Ituri,Mahagi,Mahagi,2.30199,30.991558,Mamba,1649,0.55
Ituri,Mahagi,Mahagi,2.297199,30.98107,Gamba,872,0.36
Ituri,Mahagi,Mahagi,2.306629,30.98437,Jumba,1682,0.36
Ituri,Mahagi,Mahagi Port Gr Djupasonge,2.135065,31.235134,Pamaya,1166,0.35
Ituri,Mahagi,Malu Gr Nzeba,2.242378,30.579376,Lord,1508,0.25
Ituri,Mahagi,Marasi Gr Rona,2.303832,30.642174,Shari Ura,22,0.4
Ituri,Mahagi,Mawa Gr Ngazba Berunda,2.332566,30.422852,,,
Ituri,Mahagi,Mbogo Gr Pamitu Amee,2.222687,30.884832,Ndombi,1670,0.36
Ituri,Mahagi,Mbowu Gr Urii,2.287494,31.070724,Udyek,1639,0.2
Ituri,Mahagi,Meyiya Gr Ngazba (Berunda),2.308404,30.273111,Molabo,1408,0.33
Ituri,Mahagi,Mokambo Gr Labu Ramogi,2.039169,31.050167,Karombo,939,0.71
Ituri,Mahagi,Mona Gr Pamitu Amee,2.14509,30.848011,Jupuguna,542,0.33
Ituri,Mahagi,Mont Zeu Gr Anyola,2.533329,30.75,Ngote,1689,0.46
Ituri,Mahagi,Mukachi Gr Musongwa,1.977831,31.026192,Ulikingi,682,0.4
Ituri,Mahagi,Mungere Gr Jupamamba,2.29598,31.063467,Keresi,1310,0.46
Ituri,Mahagi,Musongwa Gr Musongwa,1.914944,30.91725,Pigwa,913,0.46
Ituri,Mahagi,Ndaro Gr Muswa,1.983333,31.016666,Parombo,1904,0.5
Ituri,Mahagi,Ndawe Gr Apala,1.989693,31.047443,Ukwezavu,1391,0.31
Ituri,Mahagi,Ndefu Gr Nzeba,2.210236,30.622927,Tule,844,0.22
Ituri,Mahagi,Ndimalo Gr Adra,2.585037,30.50467,Ahologo 2,1301,0.38
Ituri,Mahagi,Ndjala Gr Adra,2.546056,30.476526,Alula,905,0.55
Ituri,Mahagi,Ndrosi Gr Djupamamba,2.28389,31.07028,Keresi,985,0.5
Ituri,Mahagi,Ndrujo Gr Chari,2.321947,30.54657,Rhi,1095,0.22
Ituri,Mahagi,Ngabu Gr Nioka,2.153199,30.600103,,,
Ituri,Mahagi,Ngote Gr Ngote,2.222611,30.793306,Jupabinga,1561,0.29
Ituri,Mahagi,Ngri Gr Ndjukpa,2.085613,30.592834,Kpambuni,424,0.33
Ituri,Mahagi,Njechekwa Gr Nioka,2.217395,30.687712,Akusi Abaka,737,0.2
Ituri,Mahagi,Njuda Gr Apala,2.003943,31.023806,Jupango,1298,0.5
Ituri,Mahagi,Nyabele Gr Nzeba,2.171288,30.468845,,,
Ituri,Mahagi,Nyaleka Gr Rona,1.996,31.008722,Apalakal,849,0.53
Ituri,Mahagi,Nyamukawa Gr Pamitu Amee,2.172689,30.884127,Jupamula Ndama,1012,0.43
Ituri,Mahagi,Nyangambi Gr Jupujom,2.290985,30.969612,Gamba,1818,0.57
Ituri,Mahagi,Nyarambe Gr Urii,2.253753,31.122723,Panyona Rp,899,0.44
Ituri,Mahagi,Nyarube Gr Jupamaba,2.284899,31.0451,Ambere,1694,0.46
Ituri,Mahagi,Nyaruweka Gr Anghal II,2.501718,30.538767,God Awisi,66,0.22
Ituri,Mahagi,Nyekese Gr Djupujom,2.197916,30.88239,Jupanyalengi Rigi,1041,0.25
Ituri,Mahagi,Nzeba Gr Nzeba,2.251669,30.613901,Zanzibar,1207,0.62
Ituri,Mahagi,Nzinzi Gr Anghal 2,2.533332,30.533333,Tali Tali,1765,0.27
Ituri,Mahagi,Oguro Gr Ngote,2.21778,30.7875,Gira,710,0.44
Ituri,Mahagi,Pabong Gr Ngote,2.219769,30.7476,Jupalangu,1154,0.53
Ituri,Mahagi,Paicing Gr Djupamamba,2.287317,31.048923,Ting Kori,316,0.38
Ituri,Mahagi,Pajulu Gr Pajulu,2.108439,31.20011,Pakulo,1477,0.67
Ituri,Mahagi,Pajuma Gr Jupio,2.091589,31.084608,Jupahimba,1792,0.53
Ituri,Mahagi,Pajuma-Sabu Gr Sabu,2.118469,31.057907,Jupalungu,1097,0.4
Ituri,Mahagi,Pakenge-Druna Gr Umoyo,2.18922,30.987556,Panyang,1927,0.4
Ituri,Mahagi,Pakenge-Juu Gr Jupawalu,2.165507,30.908531,Jupabook Huu,957,0.52
Ituri,Mahagi,Pakenge-Kpena Gr Pamitu Amee,2.10926,30.7316,Raga,71,0.35
Ituri,Mahagi,Pakenge-Siro Gr Umoyo,2.138303,30.8774,Yanago,1491,0.44
Ituri,Mahagi,Pakenge-Yina Gr Jupawalu,2.143022,30.927368,Jupasonge,983,0.48
Ituri,Mahagi,Palamu Gr Awasi,2.056793,31.097061,Jupamukina,1727,0.5
Ituri,Mahagi,Palara Koli Gr Musongwe,1.935108,30.937386,Pakulo,810,0.47
Ituri,Mahagi,Palara Lul Gr Palara,2.308796,30.902876,Jupawaza,1618,0.44
Ituri,Mahagi,Paley Gr Pakwong’a,2.277384,30.95789,Apodorwa,1496,0.31
Ituri,Mahagi,Pamitu-Amee Gr Pamithu-Amee,2.302379,30.973812,Camps Mine,1651,0.38
Ituri,Mahagi,Pamitu-Padeya Gr Padeya,2.316417,30.729994,Jupanyar,72,0.38
Ituri,Mahagi,Pamone Gr Ngote,2.414334,30.590366,Awoo,444,0.4
Ituri,Mahagi,Pamoya Gr Alur,2.275389,31.142397,Pajaw Tegot,630,0.35
Ituri,Mahagi,Pamukwenda Gr Urii,2.229904,31.044783,Pujok,1219,0.4
Ituri,Mahagi,Panduru Gr Panduru,2.20842,30.990475,Andoko,908,0.46
Ituri,Mahagi,Pangenge Gr Are,2.148108,30.863554,Jupawanga,1239,0.47
Ituri,Mahagi,Pangere Gr Alur,2.229805,31.147774,Panyadong 2,971,0.44
Ituri,Mahagi,Pangoro Gr Paramvor,2.131006,31.187935,Pakulo,1609,0.46
Ituri,Mahagi,Panyona Gr Urii,2.235624,31.1909,Awora 1,1891,0.43
Ituri,Mahagi,Pariko Gr Kusu,2.723151,30.701591,Arumva,708,0.33
Ituri,Mahagi,Pariko Gr Ndama,2.619528,30.745872,Aupi,1577,0.4
Ituri,Mahagi,Parumanga Gr Nioka,2.104398,30.59321,Kpambuni,1840,0.47
Ituri,Mahagi,Patole Gr Urii,2.284394,31.045326,Zale,1537,0.6
Ituri,Mahagi,Pavule Gr Pamitu-Amee,2.209491,30.845194,Jupanyalengi,1695,0.44
Ituri,Mahagi,Puma Gr Nioka,2.2571,30.63614,Puna,1906,0.75
Ituri,Mahagi,Pundiga Gr Agba,2.21619,31.0558,Anduka,215,0.46
Ituri,Mahagi,Ragbu Gr Chari,2.231848,30.588032,Kpangba,1009,0.5
Ituri,Mahagi,Ravage Gr Ngote,2.225162,30.811157,Cite Ramazani,1804,0.43
Ituri,Mahagi,Rigbi Gr Pamitu-Ameee,2.14771,30.824121,Jupathobino,357,0.25
Ituri,Mahagi,Rimanga Gr Nzeba,2.156892,30.627998,Ngakpa,1619,0.46
Ituri,Mahagi,Riza Gr Pamitu Amee,2.154057,30.790129,Jupabedu,53,0.17
Ituri,Mahagi,Rond-Point Zanzibar Gr Chari,2.252944,30.6149,Zanzibar,1076,0.59
Ituri,Mahagi,Ruvinga Gr Ruvinga,2.000118,30.989782,Njuda,1164,0.33
Ituri,Mahagi,Saa Gr Apala,1.984477,31.030931,Sora 2,1283,0.44
Ituri,Mahagi,Sabu Gr Sabu,2.216069,31.010084,Satere,191,0.4
Ituri,Mahagi,Sana Gr Rona,2.174055,30.65469,Silimani,1708,0.5
Ituri,Mahagi,Selega Gr Nioka,2.29062,30.6012,Leku,407,0.4
Ituri,Mahagi,Shaba Gr Anghal 2,2.451819,30.4069,Kobho,1383,0.2
Ituri,Mahagi,Shabate Gr Jupawalu,2.110599,30.9255,Ambere,1686,0.46
Ituri,Mahagi,Shuber Gr Pamitu Amee,2.109205,30.71102,Angu,517,0.2
Ituri,Mahagi,Simbi Gr Rona,2.298512,30.974705,Yima,1844,0.44
Ituri,Mahagi,Sisi Gr Nioka,2.151452,30.635342,Cité watsi,1483,0.44
Ituri,Mahagi,Sodjo Gr Musongwe,1.931982,30.937876,Mulio,890,0.2
Ituri,Mahagi,Speli Gr Nioka,2.200346,30.708553,Jupadi,600,0.36
Ituri,Mahagi,Taga Gr Anghal II,2.53217,30.48402,Kingili,1455,0.18
Ituri,Mahagi,Tala Gr Djupujom,2.242575,30.870455,Alagi,1123,0.67
Ituri,Mahagi,Tangbe Gr Chari,2.322495,30.546099,Tedi,1705,0.4
Ituri,Mahagi,Teda Gr Nioka,2.184999,30.72833,Pabong,1866,0.2
Ituri,Mahagi,Tembo Gr Pamitu Amee,2.125579,30.834177,Ukebu,821,0.4
Ituri,Mahagi,Terali Gr Are,1.955117,30.927212,Kasingwa,1134,0.29
Ituri,Mahagi,Terawa Gr Anghal II,2.586396,30.509146,Kogumbara,858,0.27
Ituri,Mahagi,Terususa Gr Ngote,2.218188,30.754284,Kathe,741,0.31
Ituri,Mahagi,Thali Gr Djupakanya,2.574708,30.514656,Ahologo 2,1430,0.29
Ituri,Mahagi,Tharu Gr Sabu,2.110814,31.061934,Ugalu,1161,0.4
Ituri,Mahagi,Theraru Gr Abira,2.087444,31.124722,Juparum,1942,0.43
Ituri,Mahagi,Theruyelu Gr Musongwa,1.931126,30.941727,Jupalaju,1615,0.35
Ituri,Mahagi,Titileda Gr Nioka,2.146111,30.60932,,,
Ituri,Mahagi,Togo Gr Urii,2.265718,31.147854,Pajaw Tegot,852,0.4
Ituri,Mahagi,Tokolibire Gr Adra,2.482069,30.63191,Molu,215,0.29
Ituri,Mahagi,Tsuba Gr Nzeba,2.215339,30.569872,Kpangba G,590,0.29
Ituri,Mahagi,Tule Gr Adraa,2.412142,30.52794,Godima,595,0.0
Ituri,Mahagi,Ubongwa Gr Jupasonge,2.144361,31.241352,Sun,954,0.4
Ituri,Mahagi,Udjuu Gr Anghal II,2.549266,30.589783,Uree,228,0.22
Ituri,Mahagi,Ugalu Gr Urii,2.233099,31.0412,Jupadur,1861,0.5
Ituri,Mahagi,Ugwilo Gr Agba,2.166186,31.098269,Utheko,1849,0.33
Ituri,Mahagi,Ukaya Gr Anghal II,2.54028,30.499166,Dubai,1123,0.4
Ituri,Mahagi,Ukayu Gr Padeya,2.325067,30.861902,Upanu,1926,0.6
Ituri,Mahagi,Ukebo Gr Djupanyalengi,2.200263,30.925474,Ukebu,1437,0.8
Ituri,Mahagi,Ukebu Gr Gossi,2.280483,30.962793,Uguro,505,0.4
Ituri,Mahagi,Ukebu-Goloni Gr Ukadhu,2.209409,31.04318,Ukebu,1044,0.59
Ituri,Mahagi,Ukebu-Wiri Gr Ukazu,2.225805,31.0175,Wi Rii,1807,0.5
Ituri,Mahagi,Ularu Gr Djupakanya,2.59288,30.492529,Kogumbara,1192,0.43
Ituri,Mahagi,Ulyeko Gr Gossi,2.255485,30.952826,Lakala,1215,0.33
Ituri,Mahagi,Umedho Gr Kusu,2.660057,30.53434,Mbaku,976,0.18
Ituri,Mahagi,Umoyo Gr Umoyo,2.163542,30.938549,Undokolo,161,0.46
Ituri,Mahagi,Umulo Gr Agasa,2.139436,31.004045,Umulo 2,887,0.83
Ituri,Mahagi,Upila Gr Djupakanya,2.333637,30.954609,Jupanjalangiya,1936,0.42
Ituri,Mahagi,Uraa Gr Anyola,2.5878,30.6783,Wowu,1857,0.25
Ituri,Mahagi,Uriwo Gr Jupamamba,2.361229,31.000193,Uyaru,1284,0.4
Ituri,Mahagi,Uriwo-Jupumyer Gr Jupamamba,2.374039,31.027365,Agyero,781,0.3
Ituri,Mahagi,Usigo Anghal II Gr Anghal II,2.455019,30.4794,Usigo 2,1439,0.55
Ituri,Mahagi,Uthoro Gr Pacuta,2.387007,30.756891,Kor Ameri,397,0.27
Ituri,Mahagi,Uyiko Gr Agasa,2.1322,31.0141,Jupafoyo,1636,0.46
Ituri,Mahagi,Vichu Gr Rona,2.35,30.7,Bagu,1993,0.22
Ituri,Mahagi,Vida Gr Ngote,2.22305,30.80452,Gira,1717,0.5
Ituri,Mahagi,Walpalar Gr Musongwa,1.936502,30.93878,Jupalaju,945,0.5
Ituri,Mahagi,Wayu Gr Ndjukpa,2.137619,30.590242,Ngaludza,1225,0.33
Ituri,Mahagi,Wele Gr Berunda,2.333281,30.36104,,,
Ituri,Mahagi,Wida Gr Jupio,2.167387,31.066015,Wi rube,1649,0.36
Ituri,Mahagi,Wiluu Gr Ruvinga,2.049999,31.05,Warini,1298,0.36
Ituri,Mahagi,Wi-Soo Gr Pamithu Amee,2.134778,30.830778,Jupathobino,907,0.24
Ituri,Mahagi,Wi-Vu Gr Musongwa,1.929332,30.91961,Vuu,321,0.5
Ituri,Mahagi,Wizii Gr Apala,1.990278,30.996471,Cawa,1640,0.22
